id_polo,sg_uf_polo,no_municipio_polo,nome_polo,polo_conceito,id_ies,ies_uf,sg_ies,ies_organizacao_academica,no_curso,tipo_curso,no_chamada_curso,qt_alunos_ativo
112,MS,AGUA CLARA,AGUA CLARA - JARDIM DAS PALMEIRAS,AA,43,MS,UFMS,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,33
429,MS,COSTA RICA,COSTA RICA - AREA RURAL,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,23
429,MS,COSTA RICA,COSTA RICA - AREA RURAL,AA,43,MS,UFMS,Universidade,GEOGRAFIA,LICENCIATURA,UAB,12
339,MS,BELA VISTA,BELA VISTA - COSTA E SILVA,AA,43,MS,UFMS,Universidade,MATEMATICA,LICENCIATURA,UAB,9
339,MS,BELA VISTA,BELA VISTA - COSTA E SILVA,AA,43,MS,UFMS,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,30
646,MS,PORTO MURTINHO,PORTO MURTINHO - CENTRO,AA,43,MS,UFMS,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,30
371,MS,CAMAPUA,CAMAPUA - VILA DIAMANTINA,AA,43,MS,UFMS,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,39
371,MS,CAMAPUA,CAMAPUA - VILA DIAMANTINA,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,21
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,42
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,52
112,MS,AGUA CLARA,AGUA CLARA - JARDIM DAS PALMEIRAS,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,13
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,25
339,MS,BELA VISTA,BELA VISTA - COSTA E SILVA,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,21
646,MS,PORTO MURTINHO,PORTO MURTINHO - CENTRO,AA,43,MS,UFMS,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,19
339,MS,BELA VISTA,BELA VISTA - COSTA E SILVA,AA,43,MS,UFMS,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,27
429,MS,COSTA RICA,COSTA RICA - AREA RURAL,AA,43,MS,UFMS,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,6
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
339,MS,BELA VISTA,BELA VISTA - COSTA E SILVA,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
112,MS,AGUA CLARA,AGUA CLARA - JARDIM DAS PALMEIRAS,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
579,MS,MIRANDA,MIRANDA - COAHB,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO,UAB,30
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,1
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,31
371,MS,CAMAPUA,CAMAPUA - VILA DIAMANTINA,AA,43,MS,UFMS,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,47
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,55
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,20
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,20
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,57
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,60
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,67
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,PEDAGOGIA,LICENCIATURA,UAB,22
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,178
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,74
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,87
113,MS,RIO BRILHANTE,RIO BRILHANTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,30
114,MS,SAO GABRIEL DO OESTE,SAO GABRIEL DO OESTE - ZONA RURAL,AA,43,MS,UFMS,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,85
336,MS,BATAGUASSU,BATAGUASSU - JARDIM SANTA MARIA,AA,43,MS,UFMS,Universidade,GESTAO EM SAUDE,ESPECIALIZAÇÃO,PNAP,18
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,44,MT,UFMT,Universidade,PEDAGOGIA,LICENCIATURA,UAB,43
535,MT,JAURU,JAURU - CRUZEIRO,AA,44,MT,UFMT,Universidade,PEDAGOGIA,LICENCIATURA,UAB,40
299,MT,ALTO ARAGUAIA,ALTO ARAGUAIA - CENTRO,AA,44,MT,UFMT,Universidade,PEDAGOGIA,LICENCIATURA,UAB,31
487,MT,GUARANTA DO NORTE,GUARANTA DO NORTE - CENTRO,AA,44,MT,UFMT,Universidade,PEDAGOGIA,LICENCIATURA,UAB,42
997,MT,AGUA BOA,AGUA BOA - TROPICAL,AA,44,MT,UFMT,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,24
117,MT,PRIMAVERA DO LESTE,PRIMAVERA DO LESTE - CENTRO,AA,44,MT,UFMT,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,39
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,44,MT,UFMT,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,19
724,MT,SORRISO,SORRISO - CENTRO,AA,44,MT,UFMT,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,12
330,MT,BARRA DO BUGRES,BARRA DO BUGRES - CENTRO,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,27
560,MT,LUCAS DO RIO VERDE,LUCAS DO RIO VERDE - JARDIM PRIMAVERA,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,23
724,MT,SORRISO,SORRISO - CENTRO,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,9
784,MT,COLIDER,COLIDER - SANTA CLARA,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,21
118,MT,RIBEIRAO CASCALHEIRA,RIBEIRAO CASCALHEIRA - SETOR INDUSTRIAL,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,27
117,MT,PRIMAVERA DO LESTE,PRIMAVERA DO LESTE - CENTRO,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,19
598,MT,NOVA XAVANTINA,NOVA XAVANTINA - JARDIM ALVORADA,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,17
116,MT,PONTES E LACERDA,PONTES E LACERDA - CENTRO,AA,44,MT,UFMT,Universidade," LETRAS LINGUA PORTUGUESA, LINGUA ESPANHOLA E RESPECTIVAS LITERATURAS",LICENCIATURA,UAB,28
